page,price,location,alapterulet,szobak,erkely
198,300 000 Ft/hó,"Budapest XI. kerület, Tétényi út 25-27.",70 m2,3,
198,250 000 Ft/hó,"Budapest VIII. kerület, Józsefváros - Corvinnegyed",43 m2,2,4 m2
198,410 000 Ft/hó,"Budapest II. kerület, Csalán út",72 m2,2 + 1 fél,12 m2
198,150 000 Ft/hó,"Budapest VIII. kerület, Fecske utca",30 m2,1,
198,250 000 Ft/hó,"Budapest III. kerület, Csillaghegy",27 m2,1,
198,79 000 Ft/hó,"Budapest XVIII. kerület, Dobozi utca 69.",10 m2,1,
198,160 000 Ft/hó,"Budapest VII. kerület, Csengery utca",30 m2,1,
198,400 000 Ft/hó,"Budapest II. kerület, Szépilona",67 m2,3,6 m2
198,299 078 Ft/hó,"Budapest VIII. kerület, Corvin sétány 1.",40 m2,2,4 m2
198,220 000 Ft/hó,"Budapest XXII. kerület, Vidám utca",50 m2,2,4 m2
198,350 000 Ft/hó,"Budapest XIII. kerület, Pozsonyi út",90 m2,2,
198,279 139 Ft/hó,"Budapest XIII. kerület, Kárpát utca",62 m2,3,4 m2
198,160 000 Ft/hó,"Budapest XV. kerület, Drégelyvár utca",35 m2,1 + 1 fél,
198,240 000 Ft/hó,"Budapest XIV. kerület, Félhold utca",56 m2,2,4 m2
198,260 000 Ft/hó,"Budapest VI. kerület, Király utca",35 m2,1,
199,205 000 Ft/hó,"Budapest XVI. kerület, Thököly út 69.",34 m2,1 + 1 fél,
199,300 000 Ft/hó,"Budapest IX. kerület, Viola utca",70 m2,3,9 m2
199,185 000 Ft/hó,"Budapest XX. kerület, Köves út",85 m2,2,
199,310 000 Ft/hó,"Budapest XIII. kerület, Tüzér utca",48 m2,2,6 m2
199,398 770 Ft/hó,"Budapest VI. kerület, Vasvári Pál utca",44 m2,1,
199,250 000 Ft/hó,"Budapest XIII. kerület, Népfürdő utca",40 m2,1,4 m2
199,180 000 Ft/hó,"Budapest XXII. kerület, Pécsi utca",32 m2,1,
199,270 000 Ft/hó,"Budapest VII. kerület, Belső-Erzsébetváros",49 m2,1 + 2 fél,
199,220 000 Ft/hó,"Budapest IX. kerület, Bakáts tér",45 m2,1,
199,390 000 Ft/hó,"Budapest V. kerület, Steindl Imre utca",59 m2,1 + 1 fél,
199,335 000 Ft/hó,"Budapest V. kerület, Lipótváros",61 m2,3,
199,180 000 Ft/hó,"Budapest XIII. kerület, Hegedűs Gyula utca",32 m2,1,
199,370 000 Ft/hó,"Budapest XIII. kerület, Váci út 34.",54 m2,2 + 1 fél,
199,280 000 Ft/hó,"Budapest XI. kerület, Bicskei utca",39 m2,1,
199,350 000 Ft/hó,"Budapest IX. kerület, Lenhossék utca",72 m2,3,8 m2
199,330 000 Ft/hó,"Budapest XI. kerület, Sztregova utca",50 m2,2,5 m2
199,354 905 Ft/hó,"Budapest XIII. kerület, Szent István park",42 m2,2,4 m2
199,140 000 Ft/hó,"Budapest VII. kerület, Rumbach Sebestyén utca",28 m2,1,
199,180 000 Ft/hó,"Budapest XX. kerület, Nagysándor József utca",38 m2,1 + 1 fél,
199,280 000 Ft/hó,"Budapest IX. kerület, Vágóhíd utca 3.",45 m2,1 + 1 fél,9 m2
200,190 000 Ft/hó,"Budapest IV. kerület, Ősz utca",35 m2,1 + 1 fél,
200,737 725 Ft/hó,"Budapest II. kerület, Szépilona",86 m2,3,35 m2
200,677 909 Ft/hó,"Budapest V. kerület, Arany János utca",85 m2,3,
200,180 000 Ft/hó,"Budapest VIII. kerület, Orczy út 46-48.",27 m2,1,
200,425 000 Ft/hó,"Budapest XIII. kerület, Fáy utca 15.",78 m2,3,8 m2
200,338 955 Ft/hó,"Budapest XIII. kerület, Klapka utca",50 m2,2,
200,1 395 695 Ft/hó,"Budapest XII. kerület, Lóránt köz",165 m2,4,30 m2
200,1 595 080 Ft/hó,"Budapest V. kerület, Belgrád rakpart",217 m2,4,
200,358 893 Ft/hó,"Budapest II. kerület, Margit körút",61 m2,3,1 m2
200,275 000 Ft/hó,"Budapest XI. kerület, Budafoki út 64.",41 m2,2,9 m2
200,403 954 Ft/hó,"Budapest V. kerület, Váci utca 19-21.",82 m2,3,
200,1 595 080 Ft/hó,"Budapest II. kerület, Szemlőhegy",183 m2,5,65 m2
200,279 139 Ft/hó,"Budapest V. kerület, Sas utca 7.",27 m2,1,
200,358 893 Ft/hó,"Budapest IX. kerület, Dandár utca 22.",36 m2,1,
200,766 000 Ft/hó,"Budapest II. kerület, Selyemakác lakópark",110 m2,4,8 m2
200,945 000 Ft/hó,"Budapest XII. kerület, Orbánhegy",160 m2,4 + 1 fél,12 m2
200,320 000 Ft/hó,"Budapest V. kerület, Dorottya utca",60 m2,1 + 1 fél,
200,885 269 Ft/hó,"Budapest V. kerület, Fehér Hajó utca",133 m2,4,2 m2
200,292 000 Ft/hó,"Budapest XIII. kerület, Fáy utca 15.",47 m2,2,10 m2
200,250 000 Ft/hó,"Budapest XIII. kerület, Lehel utca",30 m2,1,4.5 m2
201,150 000 Ft/hó,"Budapest II. kerület, Patakhegyi utca",30 m2,1,
201,996 925 Ft/hó,"Budapest V. kerület, Károly körút 26.",89 m2,3 + 1 fél,
201,598 155 Ft/hó,"Budapest VI. kerület, Andrássy út",100 m2,1,3 m2
201,350 000 Ft/hó,"Budapest VI. kerület, Liszt Ferenc tér",62 m2,2,
201,195 000 Ft/hó,"Budapest VII. kerület, Marek József utca",42 m2,2,
201,1 395 695 Ft/hó,"Budapest V. kerület, Belgrád rakpart",147 m2,3,
201,478 524 Ft/hó,"Budapest II. kerület, Szeréna köz 4.",100 m2,2,3 m2
201,240 000 Ft/hó,"Budapest VIII. kerület, Futó utca",50 m2,2,4 m2
201,1 794 465 Ft/hó,"Budapest V. kerület, Belváros",105 m2,3,90 m2
201,720 180 Ft/hó,"Budapest II. kerület, Zöldlomb utca",125 m2,4,16 m2
201,450 000 Ft/hó,"Budapest IX. kerület, Knézits utca",54 m2,3,
201,398 770 Ft/hó,"Budapest VI. kerület, Hajós utca",76 m2,2 + 1 fél,1.5 m2
201,295 000 Ft/hó,"Budapest XIII. kerület, Kresz Géza utca",60 m2,2,
201,1 156 433 Ft/hó,"Budapest VII. kerület, Dohány utca 1/c",108 m2,4,3 m2
201,290 000 Ft/hó,"Budapest XIII. kerület, Angyalföld - Országbíró utcai lakótelep",43 m2,2,5 m2
201,1 395 695 Ft/hó,"Budapest V. kerület, Lipótváros",142 m2,4,15 m2
201,399 000 Ft/hó,"Budapest III. kerület, Kunigunda útja",33 m2,2,7 m2
201,493 000 Ft/hó,"Budapest III. kerület, Római part",78 m2,3,12 m2
201,575 000 Ft/hó,"Budapest XIII. kerület, Röppentyű utca",98 m2,3,96 m2
201,917 171 Ft/hó,"Budapest V. kerület, Dorottya utca 6.",93 m2,3,
202,917 171 Ft/hó,"Budapest V. kerület, Dorottya utca 6.",93 m2,3,
202,518 401 Ft/hó,"Budapest II. kerület, Budakeszi út 77.",110 m2,3,20 m2
202,450 000 Ft/hó,"Budapest XIII. kerület, Katona József utca",110 m2,3,2 m2
202,797 540 Ft/hó,"Budapest V. kerület, Nádor utca",104 m2,2 + 1 fél,2 m2
202,720 000 Ft/hó,"Budapest XII. kerület, Németvölgyi út",72 m2,3,46 m2
202,260 000 Ft/hó,"Budapest XIV. kerület, Istvánmező",50 m2,2,9 m2
202,395 000 Ft/hó,"Budapest II. kerület, Margit körút",87 m2,2,
202,355 000 Ft/hó,"Budapest XII. kerület, Csorna utca",59 m2,3,8 m2
202,717 786 Ft/hó,"Budapest VI. kerület, Weiner Leó utca",150 m2,2 + 1 fél,30 m2
202,12 000 000 Ft/hó,"Budapest XXIII. kerület, Tartsay utca",1050 m2,27,
202,280 000 Ft/hó,"Budapest XIII. kerület, Vizafogó - Marinapart",52 m2,2,10 m2
202,383 000 Ft/hó,"Budapest XIII. kerület, Angyalföld",69 m2,3,5 m2
202,877 294 Ft/hó,"Budapest V. kerület, Bank utca",168 m2,3,
202,500 000 Ft/hó,"Budapest XII. kerület, Németvölgyi út",90 m2,2 + 2 fél,6 m2
202,319 016 Ft/hó,"Budapest VII. kerület, Erzsébet körút 39.",44 m2,2,
202,338 955 Ft/hó,"Budapest IX. kerület, Vágóhíd utca",50 m2,2,6 m2
202,1 200 000 Ft/hó,"Budapest V. kerület, Belgrád rakpart",161 m2,5,7.5 m2
202,759 657 Ft/hó,"Budapest II. kerület, Selyemakác lakópark",110 m2,3 + 1 fél,10 m2
202,628 176 Ft/hó,"Budapest II. kerület, Szabadság utca",108 m2,3,50 m2
202,300 000 Ft/hó,"Budapest VII. kerület, Garay utca",95 m2,3,
203,390 000 Ft/hó,"Budapest XIII. kerület, Danubius utca",76 m2,3,15 m2
203,478 524 Ft/hó,"Budapest V. kerület, Szent István körút 5.",73 m2,3,3 m2
203,370 000 Ft/hó,"Budapest X. kerület, Kőbánya - Óhegy",150 m2,7,15 m2
203,270 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány",46 m2,2,16 m2
203,1 000 000 Ft/hó,"Budapest V. kerület, Szent István tér",100 m2,3,4 m2
203,638 032 Ft/hó,"Budapest VI. kerület, Eötvös utca 38.",79 m2,3,
203,478 524 Ft/hó,"Budapest V. kerület, Arany János utca",140 m2,4,
203,358 893 Ft/hó,"Budapest VII. kerület, Erzsébet körút",78 m2,3,
203,797 540 Ft/hó,"Budapest V. kerület, József nádor tér",84 m2,3,
203,175 000 Ft/hó,"Budapest VIII. kerület, Baross tér",35 m2,1,
203,285 000 Ft/hó,"Budapest VII. kerület, Wesselényi utca",70 m2,2,
203,280 000 Ft/hó,"Budapest VIII. kerület, Kőris utca 1.",45 m2,2,5 m2
203,319 016 Ft/hó,"Budapest IX. kerület, Tinódi utca",65 m2,3,
203,255 000 Ft/hó,"Budapest V. kerület, Haris köz 1/A",54 m2,2,
203,797 540 Ft/hó,"Budapest III. kerület, Nagyszombat utca",140 m2,5,40 m2
203,690 000 Ft/hó,"Budapest XII. kerület, Dolgos utca",101 m2,4,4 m2
203,540 000 Ft/hó,"Budapest XIII. kerület, Váci út",88 m2,3,
203,260 000 Ft/hó,"Budapest XIV. kerület, Stefánia út",80 m2,2 + 1 fél,2 m2
203,1 395 695 Ft/hó,"Budapest V. kerület, Lipótváros",136 m2,4,
203,330 000 Ft/hó,"Budapest XI. kerület, Rupphegyi út",45 m2,2,11 m2
204,917 171 Ft/hó,"Budapest II. kerület, Szalamandra köz",85 m2,3,60 m2
204,1 515 326 Ft/hó,"Budapest V. kerület, Dorottya utca",134 m2,3,4 m2
204,1 355 818 Ft/hó,"Budapest V. kerület, Dorottya utca",142 m2,3,
204,800 000 Ft/hó,"Budapest V. kerület, József nádor tér 10.",109 m2,3,
204,960 000 Ft/hó,"Budapest II. kerület, Bem rakpart",123 m2,3,16 m2
204,757 663 Ft/hó,"Budapest XIII. kerület, Pozsonyi út",90 m2,3,16 m2
204,349 000 Ft/hó,"Budapest III. kerület, Róza köz 2.",58 m2,2,20 m2
204,600 000 Ft/hó,"Budapest I. kerület, Toldy Ferenc utca",105 m2,5,
204,260 000 Ft/hó,"Budapest XI. kerület, Thallóczy Lajos utca",51 m2,1 + 1 fél,
204,757 663 Ft/hó,"Budapest III. kerület, Erdőalja út",225 m2,5,40 m2
204,320 000 Ft/hó,"Budapest IX. kerület, Vaskapu utca",50 m2,2,8 m2
204,270 000 Ft/hó,"Budapest XIV. kerület, Bonyhádi út",55 m2,2,13 m2
204,380 000 Ft/hó,"Budapest V. kerület, Falk Miksa utca",53 m2,2,
204,378 000 Ft/hó,"Budapest XI. kerület, Budafoki út 62-64.",50 m2,3,7 m2
204,850 000 Ft/hó,"Budapest XIII. kerület, Viza utca",120 m2,3 + 1 fél,80 m2
204,319 016 Ft/hó,"Budapest VI. kerület, Teréz körút",78 m2,3,
204,269 900 Ft/hó,"Budapest IX. kerület, Belső-Ferencváros",50 m2,1 + 1 fél,2 m2
204,230 000 Ft/hó,"Budapest VIII. kerület, Kőris utca",48 m2,1 + 1 fél,2 m2
204,385 000 Ft/hó,"Budapest III. kerület, Csillaghegy",60 m2,3,21 m2
204,530 000 Ft/hó,"Budapest XIII. kerület, Angyalföld - Lőportárdűlő",66 m2,3,8.32 m2
205,717 786 Ft/hó,"Budapest III. kerület, Hegyoldal utca",79 m2,3,48 m2
205,320 000 Ft/hó,"Budapest XII. kerület, Kiss János altábornagy utca",76 m2,2,3 m2
205,1 515 326 Ft/hó,"Budapest V. kerület, Vörösmarty tér",100 m2,3,5 m2
205,299 078 Ft/hó,"Budapest VI. kerület, Káldy Gyula utca",54 m2,2,4 m2
205,500 000 Ft/hó,"Budapest XI. kerület, Ulászló utca",100 m2,4,12 m2
205,800 000 Ft/hó,"Budapest XII. kerület, Kissvábhegy",160 m2,4,
205,1 116 157 Ft/hó,"Budapest VI. kerület, Andrássy út",157 m2,3,13 m2
205,490 000 Ft/hó,"Budapest II. kerület, Szemlőhegy",126 m2,5,20 m2
205,380 000 Ft/hó,"Budapest V. kerület, Falk Miksa utca",72 m2,2 + 1 fél,
205,598 155 Ft/hó,"Budapest II. kerület, Lövőház utca 22.",100 m2,3,
205,250 000 Ft/hó,"Budapest III. kerület, Bálint György utca",57 m2,1 + 2 fél,1 m2
205,330 000 Ft/hó,"Budapest V. kerület, Belgrád rakpart",54 m2,2,
205,917 171 Ft/hó,"Budapest XI. kerület, Napkelte utca 7.",104 m2,4,40 m2
205,295 000 Ft/hó,"Budapest I. kerület, Krisztinaváros - Váralja",70 m2,3,3 m2
205,220 000 Ft/hó,"Budapest VIII. kerület, Józsefváros - Magdolnanegyed",26 m2,1,4 m2
205,1 196 310 Ft/hó,"Budapest V. kerület, Bástya utca 10.",117 m2,4,
205,310 000 Ft/hó,"Budapest XIII. kerület, Angyalföld - Lőportárdűlő",35 m2,1 + 1 fél,2.36 m2
205,358 893 Ft/hó,"Budapest II. kerület, Pasarét",70 m2,3,
205,398 770 Ft/hó,"Budapest VI. kerület, Székely Mihály utca 3.",71 m2,3,
205,220 000 Ft/hó,"Budapest XI. kerület, Fehérvári út",40 m2,1 + 1 fél,
206,538 340 Ft/hó,"Budapest II. kerület, Bimbó út",80 m2,3,8 m2
206,420 000 Ft/hó,"Budapest II. kerület, Rózsadomb",83 m2,3,5 m2
206,717 786 Ft/hó,"Budapest V. kerület, Steindl Imre utca",111 m2,3,5 m2
206,450 000 Ft/hó,"Budapest VI. kerület, Külső-Terézváros",70 m2,2,2 m2
206,295 000 Ft/hó,"Budapest XI. kerület, Budafoki út 64.",45 m2,2,10 m2
206,670 000 Ft/hó,"Budapest XII. kerület, Csörsz utca",110 m2,4,10 m2
206,558 278 Ft/hó,"Budapest V. kerület, Szerb utca 13.",87 m2,3,18 m2
206,717 786 Ft/hó,"Budapest VI. kerület, Nagymező utca",100 m2,3,
206,550 000 Ft/hó,"Budapest V. kerület, Hold utca",100 m2,3,
206,2 791 390 Ft/hó,"Budapest I. kerület, Víziváros - Váralja",350 m2,5,50 m2
206,220 000 Ft/hó,"Budapest VIII. kerület, Dankó utca",26 m2,1,3 m2
206,1 515 326 Ft/hó,"Budapest XII. kerület, Istenhegy",250 m2,5 + 1 fél,25 m2
206,690 000 Ft/hó,"Budapest II. kerület, Bimbó út 203/A",151 m2,3 + 2 fél,12 m2
206,224 900 Ft/hó,"Budapest XI. kerület, Ozorai utca",70 m2,3,3 m2
206,265 000 Ft/hó,"Budapest VIII. kerület, Józsefváros - Magdolnanegyed",42 m2,1 + 1 fél,3 m2
206,319 016 Ft/hó,"Budapest XIII. kerület, Újlipótváros",81 m2,2,3 m2
206,1 156 433 Ft/hó,"Budapest V. kerület, Dorottya utca 6.",133 m2,3,
206,270 000 Ft/hó,"Budapest II. kerület, Pasaréti út",54 m2,2,3 m2
206,240 000 Ft/hó,"Budapest IX. kerület, Üllői út",63 m2,2,
206,697 848 Ft/hó,"Budapest II. kerület, Hidász utca",114 m2,4,14 m2
207,315 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca 4.",52 m2,2,6 m2
207,737 725 Ft/hó,"Budapest II. kerület, Tárogató út",85 m2,3,20 m2
207,857 356 Ft/hó,"Budapest VI. kerület, Szondi utca",112 m2,3,
207,797 540 Ft/hó,"Budapest XII. kerület, Széchenyihegy",110 m2,4,25 m2
207,180 000 Ft/hó,"Budapest XVII. kerület, Pesti út 237/l",12 m2,1,
207,320 000 Ft/hó,"Budapest V. kerület, Bajcsy-Zsilinszky út",82 m2,3,1 m2
207,260 000 Ft/hó,"Budapest VI. kerület, Eötvös utca",65 m2,2,6 m2
207,350 000 Ft/hó,"Budapest I. kerület, Krisztinaváros - Váralja",45 m2,1 + 1 fél,
207,692 000 Ft/hó,"Budapest XI. kerület, Bíró László József körút 6.",65 m2,3,20 m2
207,320 000 Ft/hó,"Budapest VIII. kerület, Kerepesi út",104 m2,3,
207,890 000 Ft/hó,"Budapest V. kerület, Dorottya utca",133 m2,4,
207,1 595 080 Ft/hó,"Budapest XII. kerület, Farkasvölgy",250 m2,5,100 m2
207,478 524 Ft/hó,"Budapest VIII. kerület, Corvin sétány",60 m2,2 + 1 fél,7 m2
207,375 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány",43 m2,2,30 m2
207,400 000 Ft/hó,"Budapest XIII. kerület, Szent István park",31 m2,1,4 m2
207,220 000 Ft/hó,"Budapest VIII. kerület, Hungária körút",55 m2,2,
207,319 016 Ft/hó,"Budapest VI. kerület, Király utca",45 m2,1 + 1 fél,
207,260 000 Ft/hó,"Budapest IX. kerület, Vaskapu utca",32 m2,1,5 m2
207,2 500 000 Ft/hó,"Budapest II. kerület, Vérhalom",109 m2,5,91 m2
207,600 000 Ft/hó,"Budapest VI. kerület, Andrássy út",71 m2,1 + 2 fél,
208,220 000 Ft/hó,"Budapest XIII. kerület, Visegrádi utca",46 m2,2,
208,1 000 000 Ft/hó,"Budapest II. kerület, Vérhalom",57 m2,2,9.5 m2
208,398 770 Ft/hó,"Budapest VI. kerület, Andrássy út 7.",64 m2,2 + 1 fél,
208,1 116 556 Ft/hó,"Budapest V. kerület, Bástya utca",117 m2,4,
208,410 000 Ft/hó,"Budapest XII. kerület, Kútvölgy",105 m2,3 + 1 fél,20 m2
208,320 000 Ft/hó,"Budapest II. kerület, Júlia utca 1.",106 m2,2 + 1 fél,4 m2
208,250 000 Ft/hó,"Budapest XI. kerület, Kelenföld",50 m2,2 + 1 fél,7 m2
208,259 201 Ft/hó,"Budapest VII. kerület, Rózsa utca",40 m2,1 + 1 fél,
208,677 909 Ft/hó,"Budapest XII. kerület, Rácz Aladár út",140 m2,3,44 m2
208,358 893 Ft/hó,"Budapest V. kerület, Podmaniczky Frigyes tér 3.",72 m2,2 + 1 fél,
208,478 524 Ft/hó,"Budapest VI. kerület, Nagymező utca",70 m2,3,
208,275 000 Ft/hó,"Budapest XI. kerület, Pajkos utca",75 m2,3,12 m2
208,309 000 Ft/hó,"Budapest XI. kerület, Ménesi út",54 m2,2,8 m2
208,290 000 Ft/hó,"Budapest VII. kerület, Király utca",76 m2,2 + 1 fél,4 m2
208,1 993 850 Ft/hó,"Budapest VI. kerület, Andrássy út 53.",187 m2,4,20 m2
208,389 360 Ft/hó,"Budapest VI. kerület, Bajcsy-Zsilinszky út",116 m2,3 + 1 fél,2 m2
208,797 540 Ft/hó,"Budapest VI. kerület, Bajcsy-Zsilinszky út 21.",80 m2,3,
208,438 647 Ft/hó,"Budapest VIII. kerület, Józsefváros - Corvinnegyed",33 m2,1,
208,1 116 556 Ft/hó,"Budapest V. kerület, Királyi Pál utca",130 m2,4,4 m2
208,1 595 080 Ft/hó,"Budapest II. kerület, Szemlőhegy",180 m2,5,65 m2
209,1 595 080 Ft/hó,"Budapest V. kerület, Zrínyi utca",120 m2,2,
209,299 078 Ft/hó,"Budapest XIII. kerület, Visegrádi utca 48.",58 m2,2,
209,1 116 556 Ft/hó,"Budapest II. kerület, Szalamandra út",140 m2,3 + 1 fél,10 m2
209,600 000 Ft/hó,"Budapest III. kerület, Folyondár utca",100 m2,2 + 2 fél,5 m2
209,1 156 433 Ft/hó,"Budapest VI. kerület, Andrássy út",126 m2,3,
209,797 540 Ft/hó,"Budapest III. kerület, Körtvélyes utca",130 m2,4,30 m2
209,1 116 556 Ft/hó,"Budapest II. kerület, Páfránykert utca",220 m2,5,40 m2
209,1 116 556 Ft/hó,"Budapest XI. kerület, Hosszúrét",100 m2,3,70 m2
209,250 000 Ft/hó,"Budapest V. kerület, Nyáry Pál utca",38 m2,1,
209,325 000 Ft/hó,"Budapest XIII. kerület, Vizafogó - Marinapart",67 m2,2,24 m2
209,1 794 465 Ft/hó,"Budapest II. kerület, Pasarét",162 m2,4,44 m2
209,235 000 Ft/hó,"Budapest III. kerület, Hollós Korvin Lajos utca",57 m2,3,1 m2
209,797 540 Ft/hó,"Budapest VI. kerület, Szív utca",80 m2,2,
209,1 515 326 Ft/hó,"Budapest V. kerület, Lipótváros",84 m2,2,
209,1 072 691 Ft/hó,"Budapest XII. kerület, Németvölgy",127 m2,5,50 m2
209,320 000 Ft/hó,"Budapest II. kerület, Vérhalom tér",65 m2,1 + 1 fél,5 m2
209,1 196 310 Ft/hó,"Budapest V. kerület, Zrínyi utca 14.",115 m2,3,
209,289 000 Ft/hó,"Budapest XIV. kerület, Laky Adolf utca",63 m2,3,3 m2
209,598 155 Ft/hó,"Budapest XIII. kerület, Szent István park",113 m2,3,3 m2
209,490 000 Ft/hó,"Budapest XI. kerület, Bicskei utca",109 m2,3,6 m2
210,1 797 300 Ft/hó,"Budapest XII. kerület, Farkasvölgy",283 m2,5,
210,690 000 Ft/hó,"Budapest XIV. kerület, Kassai utca",220 m2,7 + 2 fél,20 m2
210,220 000 Ft/hó,"Budapest XI. kerület, Mohai út",50 m2,2,
210,389 000 Ft/hó,"Budapest II. kerület, Bem rakpart",52 m2,1 + 1 fél,
210,260 000 Ft/hó,"Budapest XI. kerület, Bartók Béla út",74 m2,3,3 m2
210,757 663 Ft/hó,"Budapest V. kerület, Irányi utca",75 m2,3,
210,460 000 Ft/hó,"Budapest III. kerület, Barátpatak utca",85 m2,4,30 m2
210,260 000 Ft/hó,"Budapest XIII. kerület, Turóc utca",45 m2,2,10 m2
210,697 848 Ft/hó,"Budapest VIII. kerület, József körút",99 m2,3,
210,1 276 064 Ft/hó,"Budapest VI. kerület, Eötvös utca",127 m2,4,56 m2
210,280 000 Ft/hó,"Budapest VIII. kerület, Pál utca",92 m2,3,
210,600 000 Ft/hó,"Budapest V. kerület, Veres Pálné utca 16.",91 m2,3 + 1 fél,
210,250 000 Ft/hó,"Budapest XIV. kerület, Kerepesi út",66 m2,2,
210,300 000 Ft/hó,"Budapest V. kerület, Garibaldi utca",46 m2,2 fél,
210,460 000 Ft/hó,"Budapest II. kerület, Budakeszi út",82 m2,3,8 m2
210,797 141 Ft/hó,"Budapest XI. kerület, Gellérthegy",77 m2,3,27 m2
210,990 000 Ft/hó,"Budapest XII. kerület, Stromfeld Aurél út",106 m2,4,18 m2
210,717 786 Ft/hó,"Budapest I. kerület, Krisztinaváros - Váralja",105 m2,2 + 2 fél,16 m2
210,380 000 Ft/hó,"Budapest XII. kerület, Széchenyi-emlék út",60 m2,2,12 m2
210,360 000 Ft/hó,"Budapest XIII. kerület, Vizafogó",62 m2,2 + 1 fél,8 m2
211,340 000 Ft/hó,"Budapest XI. kerület, Laufenauer utca",86 m2,2 + 1 fél,10 m2
211,1 196 310 Ft/hó,"Budapest II. kerület, Rómer Flóris utca",140 m2,4,17 m2
211,350 000 Ft/hó,"Budapest VII. kerület, Dohány utca",60 m2,2,
211,220 000 Ft/hó,"Budapest XI. kerület, Karinthy Frigyes út",48 m2,1,4 m2
211,250 000 Ft/hó,"Budapest XI. kerület, Szirtes út",44 m2,1 + 1 fél,7 m2
211,598 155 Ft/hó,"Budapest VI. kerület, Jókai tér",102 m2,3,
211,445 000 Ft/hó,"Budapest II. kerület, Pasaréti út",100 m2,3,13 m2
211,240 000 Ft/hó,"Budapest II. kerület, Bimbó út",58 m2,2,2 m2
211,300 000 Ft/hó,"Budapest III. kerület, Bécsi út",87 m2,2,3 m2
211,560 000 Ft/hó,"Budapest III. kerület, Ürömhegy",97 m2,4,
211,270 000 Ft/hó,"Budapest I. kerület, Szőnyeg utca",35 m2,1,
211,260 000 Ft/hó,"Budapest III. kerület, Szőlő utca",48 m2,2,45 m2
211,360 000 Ft/hó,"Budapest I. kerület, Ostrom utca",75 m2,4,6 m2
211,240 000 Ft/hó,"Budapest IX. kerület, Csárdás köz 1.",59 m2,1 + 2 fél,3.2 m2
211,350 000 Ft/hó,"Budapest VI. kerület, Szinyei Merse utca 13.",53 m2,2,3 m2
211,850 000 Ft/hó,"Budapest II. kerület, Bimbó út",130 m2,4,3 m2
211,717 786 Ft/hó,"Budapest V. kerület, Kossuth Lajos utca 11.",127 m2,3,
211,310 000 Ft/hó,"Budapest XIV. kerület, Bíbor utca",73 m2,2,2 m2
211,200 000 Ft/hó,"Budapest XII. kerület, Németvölgyi út",60 m2,2,10 m2
211,470 000 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",61 m2,3,
212,438 647 Ft/hó,"Budapest V. kerület, Párizsi utca",59 m2,2,
212,440 000 Ft/hó,"Budapest V. kerület, Hold utca",112 m2,4,5 m2
212,350 000 Ft/hó,"Budapest VIII. kerület, Kálvária utca",120 m2,5,
212,375 000 Ft/hó,"Budapest XIII. kerület, Fáy utca 15.",65 m2,3,23 m2
212,370 000 Ft/hó,"Budapest XI. kerület, Facsemete utca",103 m2,4,
212,245 000 Ft/hó,"Budapest V. kerület, Váci utca",45 m2,1,
212,638 032 Ft/hó,"Budapest XIII. kerület, Turóc utca 3.",120 m2,2,
212,797 540 Ft/hó,"Budapest V. kerület, Lipótváros",170 m2,3,
212,1 000 000 Ft/hó,"Budapest V. kerület, Balassi Bálint utca",120 m2,3,4 m2
212,1 000 250 Ft/hó,"Budapest V. kerület, Molnár utca",165 m2,4,
212,438 647 Ft/hó,"Budapest V. kerület, Sas utca",62 m2,1,
212,595 000 Ft/hó,"Budapest V. kerület, Arany János utca",110 m2,3,
212,360 000 Ft/hó,"Budapest V. kerület, Kossuth Lajos utca",68 m2,2,
212,717 786 Ft/hó,"Budapest II. kerület, Bimbó út",108 m2,4,8 m2
212,550 000 Ft/hó,"Budapest XIII. kerület, Turóc utca",130 m2,3,10 m2
212,1 129 800 Ft/hó,"Budapest XII. kerület, Tündér utca",249 m2,4 + 3 fél,26 m2
212,1 120 000 Ft/hó,"Budapest XI. kerület, Bíró László József körút",95 m2,4,44 m2
212,299 078 Ft/hó,"Budapest IX. kerület, Dandár utca 22.",32 m2,1,2 m2
212,1 276 064 Ft/hó,"Budapest V. kerület, Királyi Pál utca 5-7.",124 m2,4,
212,797 540 Ft/hó,"Budapest V. kerület, Széchenyi rakpart",65 m2,2,6 m2
213,478 524 Ft/hó,"Budapest IX. kerület, Ferenc körút 35.",57 m2,4,
213,375 000 Ft/hó,"Budapest VIII. kerület, Dankó utca",63 m2,2 + 1 fél,7 m2
213,390 795 Ft/hó,"Budapest VI. kerület, Paulay Ede utca",59 m2,3,3 m2
213,760 000 Ft/hó,"Budapest XIII. kerület, Újlipótváros",96 m2,3,5 m2
213,598 155 Ft/hó,"Budapest XI. kerület, Szentimreváros",89 m2,3,10 m2
213,230 000 Ft/hó,"Budapest V. kerület, Sas utca",55 m2,1,
213,575 000 Ft/hó,"Budapest XII. kerület, Fodor utca",115 m2,3,23 m2
213,260 000 Ft/hó,"Budapest VIII. kerület, Vajdahunyad utca",40 m2,1 + 1 fél,7 m2
213,500 000 Ft/hó,"Budapest III. kerület, Széphegy utca",83 m2,2 + 1 fél,
