"1052 Budapest, Vitkovics Mihály utca 12. I. emelet 5., 24276/0/A/6"
"1052 Budapest, Vitkovics Mihály utca 12. I. emelet 6. , 24276/0/A/6, 24276/0/A/7"
"1055 Budapest, Stollár Béla utca 22. földszint 8., 25047/0/A/13"
"1053 Budapest, Ferenczy István utca 18. fsz. 3., 24172/0/A/3"
"1051 Budapest, Október 6. utca 6. III. emelet 3., 24526/0/A/22"
"1053 Budapest, Veres Pálné utca 5. III. emelet 21., 23991/0/A/20"
"1052 Budapest, Váci utca 11/B 2. em. 16., 24388/0/A/35"
"1051 Budapest, Hercegprímás utca 4.  III. emelt 11/A., 24543/0/A/24"
"1052 Budapest, Szervita tér 4. IV. emelet 1., 24373/0/A/18"
"1055 Budapest, Markó utca 1/A.  5., 24915/3/A/5"
"1053 Budapest, Kossuth Lajos utca 11. III. emelet 15., 24198/0/A/20"
"1054 Budapest, Kálmán Imre utca 21. III. emelet 21.a., 24841/0/A/29"
"1052 Budapest, Kristóf tér 6. , 24412/0/A/3"
"1053 Budapest, Henszlmann Imre utca 5. I. emelet 8., 24161/0/A/10"
"1052 Budapest, Városház utca 8. III: emelet 10/A, 24287/0/A/22"
"1052 Budapest, Váci utca 11/B II. em. 24/A, 24388/0/A/43"
"1053 Budapest, Múzeum körút 7. B ép. fsz. 3., 24213/0/B/18"
"1056 Budapest, Nyáry Pál utca 1/B: fszt. 2., 23883/2/A/2"
"1051 Budapest, Hercegprímás utca 2. 3. em. 22., 24544/0/A/22"
"1052 Budapest, Petőfi Sándor utca 2-4. /  1053 Budapest, Ferenciek tere 10., 24303"
"1054 Budapest, Bank utca 4. 1. emelet 2., 24790/0/A/11"
"1052 Budapest, Aranykéz utca 4-8. 5/38., 24393/0/A/38"
"1051 Budapest, József Nádor tér 10. A.ép. D.lph. 5/10., 24461/0/A/53"
"1052 Budapest, Semmelweis utca 10. 5. em. 21., 24271/0/A/21"
"1055 Budapest, Balassi Bálint utca 19. félem. 3., 24991/0/A/9"
"1051 Budapest, Október 6. utca 13.  IV. emelet 1/B., 24600/0/A/36"
"1054 Budapest, Széchenyi utca 12. 2. emelet 13., 24670/0/A/14"
"1054 Budapest, Vadász utca 27. I. em. 6., 24823/0/A/14"
"1055 Budapest, Szent István körút 9. I.emelet 7., 25021/0/A/19"
"1053 Budapest, Képíró utca 6. Fszt. 7., 24104/0/A/1"
"1054 Budapest, Bajcsy-Zsilinszky út 58. II. emelet 2., 24825/2/A/16"
"1051 Budapest, József Nádor tér 10. A.ép. D.lph. 3.em. 6., 24461/0/A/31"
"1052 Budapest, Kristóf tér 6. félemelet, 24412/0/A/8"
"1052 Budapest, Régiposta utca 13. 6/16., 24337/0/A/19"
"1051 Budapest, Erzsébet tér 5. 2. em. 1/B., 24459/0/B/19"
"1051 Budapest, József Attila utca 12. 1. em. 2., 24504/0/A/8"
"1054 Budapest, Bank utca 4. Fszt. 3., 24790/0/A/5"
"1051 Budapest, Bajcsy-Zsilinszky út 22. 3. lh. 3. em. 30., 24636/0/A/45"
"1052 Budapest, Bécsi utca 1/A. III/3., 24417/0/A/54"
"1056 Budapest, Belgrád rakpart 19. 2.Lh., 1. em. 7., 23841/0/A/25"
"1054 Budapest, Széchenyi utca 1. 2. emelet 34. ajtó, 24648/0/A/34."
"1052 Budapest, Régiposta utca 12 3. emelet 6. ajtó, 24377/0/A/29"
"1056 Budapest, Belgrád rakpart 19. fsz.23., 23841/0/A/18."
"1056 Budapest, Belgrád rakpart 19. 1/6., 23841/0/A/24"
"1052 Budapest, Vitkovics Mihály utca 7. 2/1., 24269/2/A/9."
"1052 Budapest, Városház utca 8.  III. emelet 12., 24287/0/A/20"
"1053 Budapest, Fejér György utca 6. 1/1., 24043/3/A/3"
"1051 Budapest, Hercegprímás utca 2. 7. 50., 24544/0/A/50"
"1051 Budapest, Október 6. utca 24. 1. em. 5., 24755/0/A/13"
"1053 Budapest, Veres Pálné utca 16. félemelet 1., 24012/0/A/26"
"1056 Budapest, Molnár utca 10. II. emelet 12., 23884/0/A/16"
"1052 Budapest, Váci utca 25. III. emelet 5., 24330/0/A/23"
"1053 Budapest, Szép utca 5. III/2., 24191/0/A/32"
"1051 Budapest, Dorottya utca 9. félemelet 1., 24482/0/A/7"
"1054 Budapest, Báthory utca 4. 2. em. 4., 24884/0/A/18"
"1056 Budapest, Molnár utca 12. III. emelet 15., 23885/0/A/21"
"1051 Budapest, Arany János utca 33. 3. em. 2., 24638/0/A/28"
"1053 Budapest, Papnövelde utca 2. 1. em. 10., 24013/0/A/12"
"1056 Budapest, Havas utca 3. 2. em. 5A., 23823/0/A/9"
"1051 Budapest, József Attila utca 16. 2. em. 1., 24531/0/A/17"
"1052 Budapest, Aranykéz utca 7. 4. em. 2., 24384/0/A/16"
"1055 Budapest, Balaton utca 12. V. emelet 2., 25024/0/A/51"
"1052 Budapest, Aranykéz utca 4-6.  VII. emelet 77., 24393/0/A/77"
"1056 Budapest, Váci utca 63. II. emelet 3., 23900/0/A/34"
"1051 Budapest, Vigadó tér 3. 2.lph. 2. emelet 4.  ajtó, 24476/0/B/44"
"1051 Budapest, Vigadó tér 3. 2.lph. 2. emelet 5. ajtó, 24476/0/B/45"
"1054 Budapest, Széchenyi utca 1/D. II. emelet 27. ajtó, 24648/0/A/27"
"1054 Budapest, Bajcsy-Zsilinszky út 54. fsz. 6., 24830/0/A/9"
"1054 Budapest, Bajcsy-Zsilinszky út 54. fsz/6 fsz. 9. , 24830/0/A/9"
"1052 Budapest, Károly körút 12. II. emelet 2., 24231/0/A/12"
"1053 Budapest, Kossuth Lajos utca 2/A. II. emelet 1., 24291/0/A/27"
"1053 Budapest, Kossuth Lajos utca 8. III. emelet 3., 24256/0/A/22"
"1056 Budapest, Havas utca 3. II. emelet 5., 23823/0/A/8"
"1053 Budapest, Múzeum körút 23-25. 1. emelet 4. ajtó, 24125/0/A/4"
"1052 Budapest, Váci utca 17. 2. em. 3., 24334/0/A/26"
"1054 Budapest, Bajcsy-Zsilinszky út 40. VI. emelet 2., 24795/2/A/21"
"1052 Budapest, Aranykéz utca 4-8.  VI. emelet 54., 24393/0/A/54"
"1051 Budapest, Bajcsy-Zsilinszky út 16. II. emelet 4., 24552/0/A/14"
"1055 Budapest, Markó utca 1/A. 2. emelet 3. ajtó, 24915/3/A/16"
"1056 Budapest, Váci utca 75. 2. emelet 3.ajtó, 23912/0/A/10"
"1052 Budapest, Kígyó utca 4-6. 3. em. 16/A., 24306/0/A/47"
"1056 Budapest, Váci utca 65. félemelet 2., 23901/0/A/7"
"1054 Budapest, Bank utca 4. 1. em. 1/A, 24790/0/A/10"
"1056 Budapest, Belgrád rakpart 26. földszint 1., 23855/0/A/17"
"1054 Budapest, Aulich utca 4-6. Fszt.3., 24731/0/A/7"
"1054 Budapest, Alkotmány utca 19. Félemelet 3A. ajtó., 24866/0/A/7"
"1054 Budapest, Szemere utca 8. I. emelet 1/A.  , 24906/0/A/11"
"1056 Budapest, Molnár utca 8.  II. emelet 1., 23883/1/A/7"
"1051 Budapest, Nádor utca 14. 2. emelet 8. ajtó, 24562/0/A/39"
"1052 Budapest, Fehér Hajó utca 12-14. 2. emelet 8A. ajtó, 24419/0/A/36"
"1052 Budapest,  Fehérhajó utca 8-10. III. emelet 4., 24418/0/A/52"
"1051 Budapest, Arany János utca 9. 1. emelet 5A. ajtó, 24574/0/A/23"
"1053 Budapest, Veres Pálné utca 26. Fszt.3., 24031/0/A/3"
"1053 Budapest, Veres Pálné utca 26. Fszt.4., 24031/0/A/13"
"1052 Budapest, Petőfi Sándor utca 6. II. emelet 2B, 24302/0/A/29"
"1056 Budapest, Nyáry Pál utca 10. 3. emelet 2. ajtó, 23988/0/A/13"
"1052 Budapest, Régi Posta utca 11. félemelet 2A, 24335/0/A/8"
"1053 Budapest, Kossuth Lajos utca 15. félemelet 2. ajtó, 24200/0/A/12"
"1056 Budapest, Molnár utca 29. 2. emelet 8. ajtó, 23834/0/A/8"
"1056 Budapest, Március 15. tér 8. 1. emelet 2. ajtó, 23871/0/A/4"
"1053 Budapest, Veres Pálné utca 8. földszint 8., 24002/0/A/8"
"1056 Budapest, Váci utca 75. II. emelet 2.  , 23912/0/A/9"
"1052 Budapest, Váci utca 12. 1.lph. 4. emelet 3. ajtó, 24378/0/A/21"
"1052 Budapest, Régi Posta utca 7-9. 1. emelet 20. ajtó, 24326/0/A/29"
"1056 Budapest, Váci utca 84. III. emelet 4., 23938/0/A/26"
"1053 Budapest, Veres Pálné utca 7. II. emelet 2., 23990/0/A/23"
"1054 Budapest, Széchenyi utca 8. fszt. 34., 24668/0/A/6"
"1053 Budapest, Múzeum körút 3. V. emelet 2., 24220/0/A/25"
"1052 Budapest, Párizsi utca 4. 3. emelet 7. ajtó, 24348/0/A/14"
"1056 Budapest, Sörház utca 4. 3. em. 7., 23845/0/A/21"
"1051 Budapest, Arany János utca 33. 3. EM. 2A., 24638/0/A/29"
"1056 Budapest, Nyáry Pál utca 9. 1. emelet 5. ajtó, 23967/0/A/27"
"1051 Budapest, József Attila utca 18. 4. em. 8., 24532/0/A/45"
"1054 Budapest, Bajcsy-Zsilinszky út 34. I. emelet 6., 24793/0/A/17"
"1053 Budapest, Magyar utca 25. földszint 5., 24153/0/A/5"
"1052 Budapest, Kristóf tér 6. 1. em. 2., 24412/0/A/12"
"1056 Budapest, Irányi utca 8. 4. emelet 8. ajtó, 23872/0/A/9"
"1055 Budapest, Markó utca 1/A. alagsor 3. ajtó, 24915/3/A/3"
"1053 Budapest, Ferenciek tere 3. 2. em. 5A., 24004/0/A/27"
"1056 Budapest, Molnár utca 29. 1. emelet 5. ajtó, 23834/0/A/5"
"1051 Budapest, Apáczai Csere János utca 17. 4. emelet 1., 24489/0/A/28"
"1056 Budapest, Belgrád rakpart 16. 6. emelet 1. ajtó, 23838/0/A/24"
"1056 Budapest, Váci utca 60. 1. emelet 15. ajtó, 23962/0/A/16"
"1053 Budapest, Veres Pálné utca 40. I. emelet 10., 24050/0/A/13"
"1051 Budapest, Október 6. utca 5. II. emelet 9B., 24529/0/A/33"
"1051 Budapest, Bajcsy-Zsilinszky út 22. 3. lph. II. emelet 24., 24636/0/A/33"
"1052 Budapest,  Fehérhajó utca 12-14. V. emelet 1., 24419/0/A/60"
"1054 Budapest, Kálmán Imre utca 16. II. emelet 1., 24862/0/A/21"
"1051 Budapest, Arany János utca 7. 1. emelet 10. ajtó, 24573/0/A/15"
"1052 Budapest, Váci utca 9. II. emelet 8., 24386/0/A/44"
"1051 Budapest, Dorottya utca 3. 2. em. 11., 24471/0/A/27"
"1056 Budapest, Irányi utca 9. I. emelet 5., 23878/0/A/7"
"1054 Budapest, Széchenyi utca 8. 3. emelet 22. ajtó, 24668/0/A/27"
"1051 Budapest, Dorottya utca 3. 2/1., 24471/0/A/17"
"1052 Budapest, Városház utca 16. 4. em. 2/A, 24284/0/A/32"
"1052 Budapest, Váci utca 17. fe. 1., 24334/0/A/6"
"1052 Budapest, Váci utca 11/b. III. emelet 35., 2438/0/A/54"
"1054 Budapest, Bajcsy-Zsilinszky út 54. I. emelet 11., 24830/0/A/16"
"1051 Budapest, Hercegprímás utca 10. 2. emelet 4A. ajtó, 24620/0/A/11"
"1056 Budapest, Váci utca 65. félemelet 1. ajtó, 23901/0/A/6"
"1051 Budapest, Mérleg utca 7. I. emelet 5., 24509/0/A/16"
"1051 Budapest, Hercegprímás utca 2. 4. emelet 33. ajtó, 24544/0/A/33"
"1056 Budapest, Váci utca 52. 4. emelet 2. ajtó, 23965/0/A/23"
"1051 Budapest, Bajcsy-Zsilinszky út 40. 5. em. 3., 24795/2/A/19"
"1051 Budapest, Hercegprímás utca 11. III. emelet 2., 24629/0/A/34"
"1052 Budapest, Aranykéz utca 3. III. emelet 3., 24387/0/A/23"
"1056 Budapest, Bástya utca 10. II. emelet 4., 24053/4/A/13"
"1051 Budapest, Szent István tér 2. , 24491/0/A/1"
"1053 Budapest, Kossuth Lajos utca 15. félemelet 5.  , 24200/0/A/16"
"1052 Budapest, Kristóf tér 4. I. emelet 5., 24370/0/A/4"
"1052 Budapest, Kristóf tér 4. I. emelet 1. , 24370/A/4"
"1052 Budapest, Galamb utca 3. 4.emelet 2.ajtó, 24327/3/A/23"
"1053 Budapest, Múzeum körút 37. III. emelet 1. , 24119/0/A/15"
"1052 Budapest, Aranykéz utca 7. V. emelet 2., 24384/0/A/20"
"1052 Budapest, Fehér Hajó utca 8-10. félemelet 7., 24418/0/A/26"
"1051 Budapest, Zrínyi utca 9. 3. emelet 30. ajtó, 24523/0/A/35"
"1051 Budapest, Zrínyi utca 9. 1. emelet 11. ajtó, 24523/0/A/16"
"1056 Budapest, Nyáry Pál utca 4. 3. emelet 1. ajtó, 23979/0/A/17"
"1053 Budapest, Kossuth Lajos utca 14-16. 1. emelet 3/B., 24253/0/A/49"
"1055 Budapest, Falk Miksa utca 4.  fe. 4., 24920/0/A/9"
"1051 Budapest, Október 6. utca 21. VI. emelet 8., 24756/0/A/63"
"1052 Budapest, Károly körút 16. 2. emelet 14. ajtó, 24233/0/A/21"
"1056 Budapest, Váci utca 61. 2.emelet 5A., 23899/0/A/13"
"1052 Budapest, Kristóf tér 4. I. emelet 6., 24370/0/A/9"
"1052 Budapest, Kristóf tér 4.  I. emelet 4., 24370/0/A/7"
"1055 Budapest, Szalay utca 3. VI. emelet 2., 24900/1/B/100"
"1052 Budapest, Váci utca 25. III. emelet 2., 24330/0/A/20"
"1056 Budapest, Sörház utca 3. 3. emelet 1. ajtó, 23836/0/A/11"
"1052 Budapest, Bécsi utca 1-3 A lph. II. emelet 7., 24417/0/A/37"
"1054 Budapest, Alkotmány utca 4. 3/11., 24900/3/A/30"
"1051 Budapest, József Attila utca 18. 1. emelet 7., 24532/0/A/28"
"1054 Budapest, Bajcsy-Zsilinszky út 58. 1. emelet 6., 24825/2/A/13"
"1055 Budapest, Szalay utca 3. IV. emelet 5/A, 24900/1/B/89"
"1055 Budapest, Kossuth Lajos tér 13-15. III. emelet 6., 24919/0/A/56"
"1054 Budapest, Hold utca 15. 4. emelet 8. ajtó, 24808/0/A/73"
"1055 Budapest, Falk Miksa utca 32. 4. emelet 20A., 25014/0/A/71"
"1055 Budapest, Szent István körút 15. fszt. 6. , 25027/1/A/15"
"1052 Budapest, Semmelweis utca 23. 1/7., 24241/0/A/7"
"1053 Budapest, Szép utca 5. fszt.3., 24191/0/A/5"
"1053 Budapest, Szép utca 5. fszt.2a., 24191/0/A/4"
"1054 Budapest, Vadász utca 27. fszt. 5., 24823/0/A/7"
"1053 Budapest, Szép utca 5. fszt.4., 24191/0/A/6"
"1054 Budapest, Széchenyi utca 12. 3.emelet 23.ajtó, 24670/0/A/24"
"1053 Budapest, Múzeum körút 35. fszt. 9., 24120/0/A/9"
"1056 Budapest, Irányi utca 15. 2/7., 23986/0/A/17"
"1051 Budapest, Harmincad utca 4. 1/3., 24468/0/A/6"
"1055 Budapest, Stollár Béla utca 4. fszt.6., 24990/0/A/9"
"1056 Budapest, Havas utca 2. fsz. 15., 23825/0/A/10"
"1052 Budapest, Vármegye utca 7. 3/2., 24262/0/A/19"
"1053 Budapest, Veres Pálné utca 7. 1. emelet 2. ajtó, 23990/0/A/9"
"1053 Budapest, Veres Pálné utca 26. fszt. 1., 24031/0/A/1"
"1052 Budapest, Apáczai Csere János utca 1. / Régiposta utca 2.   IV. emelet 44., 24399/2/A/44"
"1052 Budapest, Aranykéz utca 4-6. IV. emelet 9., 24393/0/A/9"
"1052 Budapest, Aranykéz utca 7. 5/4., 24384/0/A/26"
"1056 Budapest, Váci utca 44. 3/1., 23983/0/A/14"
"1051 Budapest, Sas utca 5. 3/11., 24535/0/A/21"
"1055 Budapest, Stollár Béla utca 12/C. 6/4., 25002/18/A/29"
"1054 Budapest, Szemere utca 23. 6/1B., 25002/10/A/23"
"1052 Budapest, Semmelweis utca 10. IV. emelet 19., 24271/0/A/19"
"1054 Budapest, Báthory utca 8. 3. em. 9., 24879/0/A/41"
"1052 Budapest, Károly körút 14. 2. em. 2., 24232/0/A/17"
"1053 Budapest, Kecskeméti utca 9. 4/1A., 24108/0/A/29"
"1056 Budapest, Nyáry Pál utca 9. 3/3., 23967/0/A/51"
"1056 Budapest, Váci utca 67. 1.em. 4/a., 23902/0/A/11"
"1053 Budapest, Ferenciek tere 4. 2/5A., 24005/0/A/34"
"1052 Budapest, Aranykéz utca 3. 5/2., 24387/0/A/33"
"1051 Budapest, Nádor utca 24. 1/3., 24672/0/A/12"
"1054 Budapest, Akadémia utca 16. 1/5., 24683/0/A/20"
"1055 Budapest, Szent István körút 9. IV. emelet 1., 25021/0/A/41"
"1056 Budapest, Nyáry Pál utca 10. 6/4., 23988/0/A/29"
"1052 Budapest, Régi Posta utca 7-9. II. emelet 22., 24326/0/A/31"
"1055 Budapest, Balassi Bálint utca 9-11. II. emelet 6/a, 24958/0/A/38"
"1052 Budapest, Városház utca 10. 3. 2/a., 24286/0/A/21"
"1054 Budapest, Kálmán Imre utca 23. 2/12., 24840/0/A/13"
"1054 Budapest, Kálmán Imre utca 23. 2/11. , 24840/0/A14"
"1051 Budapest, Bajcsy-Zsilinszky út 18. III. emelet 24/A, 24634/0/A/28"
"1052 Budapest, Régi Posta utca 11. II. emelet 6/A, 24335/0/A/15"
"1052 Budapest, Haris köz 3. II. emelet 1., 24301/5/A/8"
"1056 Budapest, Molnár utca 14. fszt .2. , 23886/0/A/3"
"1056 Budapest, Szarka utca 1. V. emelet 3., 23939/0/A/20"
"1051 Budapest, József Attila utca 10. IV. emelet 25. , 24505/0/A/29"
"1056 Budapest, Belgrád rakpart 12.  2. lh. 3. em. 2., 23829/0/A/17"
"1051 Budapest, Dorottya utca 3. II. emelet 9. , 24471/0/A/25"
"1051 Budapest, Sas utca 18 3.12, 24607/0/A/12"
"1051 Budapest, Sas utca 18. 4.18., 24607/0/A/18."
"1051 Budapest, Sas utca 5. 3.11., 24535/0/A/21"
"1053 Budapest, Kossuth Lajos utca 4. / Városház utca 1. , 24258/0/A/11, 22,23,24,25,26,27,"
"1054 Budapest, Bajcsy-Zsilinszky út 54 fszt. 5., 24830/0/A/8"
"1052 Budapest, Régi Posta utca 5 5 em. 1 ajtó , 24324/0/A/42"
"1054 Budapest, Aulich utca 8. 5. em. 2.A., 24730/0/A/50"
"1053 Budapest, Papnövelde utca 1. 3. em. 1., 24027/0/A/16"
"1053 Budapest, Reáltanoda utca 14. fszt. 1., 24204/0/A/2"
"1053 Budapest, Reáltanoda utca 14.  fszt. 1., 24204/0/A/2"
"1052 Budapest, Semmelweis utca 7. 1. em. 5., 24248/0/A/7"
"1051 Budapest, Nádor utca 8 2 em. 9a., 24518/0/A/26"
"1052 Budapest, Deák Ferenc utca 21. 2. em. 12., 24422/0/A/20"
"1052 Budapest, Apáczai Csere János utca 5. 1. lh. 2. em. 8B., 24397/0/A/18"
"1053 Budapest, Veres Pálné utca 26. I. emelet 7., 24031/0/A/6"
"1054 Budapest, Bajcsy-Zsilinszky út 64. II/14, 24838/0/A/20"
"1053 Budapest, Múzeum körút 17. 4/12., 24128/0/A/14"
"1054 Budapest, Zoltán utca 13. 1. em. 5., 24690/0/A/16"
"1056 Budapest, Nyáry Pál utca 10. 5. em. 2., 23988/0/A/21"
"1052 Budapest, Petőfi Sándor utca 3. 3. em. 38., 24288/0/A/71"
"1054 Budapest, Bajcsy-Zsilinszky út 58. 1/6., 24825/2/A/13"
"1053 Budapest, Veres Pálné utca 4-6. 1/3., 24000/0/A/14"
"1051 Budapest, József Nádor tér 10. 5/12., 24461/0/A/50"
"1051 Budapest, Erzsébet tér 2. I. emelet 1. , 24462/0/A/6"
"1053 Budapest, Kecskeméti utca 5. 1/5., 24112/0/A/22"
"1056 Budapest, Váci utca 78-80. 4/4., 23946/0/A/58."
"1053 Budapest, Kossuth Lajos utca 12. 3. em. 5/B., 24254/0/A/13"
"1053 Budapest, Múzeum körút 23-25. IV. emelet 14., 24125/0/A/14"
"1056 Budapest, Belgrád rakpart 12. 2. lph. III. emelet 3., 23829/0/A/18"
"1054 Budapest, Vértanuk tere 1. 5/6., 24712/0/A/58"
"1054 Budapest, Vértanuk tere 1.  3/7., 24712/0/A/39"
"1055 Budapest, Markó utca 7. 3/5., 24930/0/A/55"
"1052 Budapest, Fehér Hajó utca 12-14. I.emelet 5., 24419/0/A/22"
"1053 Budapest, Károlyi utca 14/B.  fszt. 5., 24177/3/A/5"
"1054 Budapest, Podmaniczky Frigyes tér 4. I. emelet 16., 24772/0/A/14"
"1051 Budapest, Október 6. utca 15. II. emelet 3., 24599/0/A/21"
"1052 Budapest, Petőfi Sándor utca 3. B. lh. 2. em. 29., 24288/0/A/60"
"1055 Budapest, Falk Miksa utca 32. 4. em. 20/A., 25014/0/A/71"
"1051 Budapest, Hercegprímás utca 2. III. emelet 23., 24544/0/A/23"
"1056 Budapest, Irányi utca 19-23. fe. 10., 23992/0/A/32"
"1055 Budapest, Bihari János utca 18. IV. emelet 28., 25041/0/A/32"
"1054 Budapest, Steindl Imre utca 7. 2. em. 4., 24676/0/A/15"
"1054 Budapest, Alkotmány utca 10. 3/22., 24908/0/A/22"
"1054 Budapest, Steindl Imre utca 11. I. emelet 4., 24674/0/A/21"
"1056 Budapest, Fővám tér 2-3. 3/4., 23919/0/A42"
"1052 Budapest, Deák Ferenc utca 21. 2/14., 24422/0/A/22"
"1053 Budapest, Királyi Pál utca 13/A. 6/1., 24062/2/A/17"
"1051 Budapest, Nádor utca 24. 5. 10/A., 24672/0/A/55"
"1056 Budapest, Váci utca 61 fszt 1A, 23899/0/A/8"
"1055 Budapest, Balassi Bálint utca 19. 1/3., 24991/0/A/12"
"1052 Budapest, Váci utca 7. fe. 3., 24385/0/A/9"
"1056 Budapest, Belgrád rakpart 3-4. VI. emelet 1., 23820/0/A/30"
"1051 Budapest, Október 6. utca 11. fsz. 3., 24601/0/A/8"
"1051 Budapest, Zrínyi utca 9. 2/20., 24523/0/A/25"
"1054 Budapest, Garibaldi utca 1. fe. 1/B., 24707/0/A/34"
"1051 Budapest, Hercegprímás utca 12.  2/4., 24621/0/A/15"
"1051 Budapest, Zrínyi utca 12. 4. 4/C. , 24589/0/A/39"
"1054 Budapest, Zoltán utca 9. fsz. 6., 24692/1/A/6"
"1056 Budapest, Molnár utca 20. 3/13., 23897/0/A/20"
"1054 Budapest, Szemere utca 17.  5/4., 25002/12/A/24"
"1052 Budapest, Károly körút 12. 3/2., 24231/0/A/17"
"1052 Budapest, Galamb utca 5 5/1, 24327/2/A/16"
"1053 Budapest, Szép utca 5. félemelet 1., 24191/0/A/11"
"1054 Budapest, Nagysándor József utca 3. I. emelet 8. , 24786/0/A/12"
"1052 Budapest, Semmelweis utca 10. V. emelet 20. , 24271/0/A/20"
"1056 Budapest, Fővám tér 2-3. 2/2., 23919/0/A/31"
"1056 Budapest, Fővám tér 2-3.  2/1., 23919/0/A/30"
"1052 Budapest, Károly körút 12. 3. 1/A., 24231/0/A/15"
"1053 Budapest, Papnövelde utca 8. I. emelet 13., 24022/0/A/18"
"1051 Budapest, Október 6. utca 24.  4/4., 24755/0/A/33"
"1053 Budapest, Kossuth Lajos utca 2/A IV. emelet 6., 24291/0/A/48"
"1056 Budapest, Molnár utca 29. 1. 4/A., 23834/0/A/20"
"1052 Budapest, Fehér Hajó utca 8-10. félemelet 2., 24418/0/A/17"
"1054 Budapest, Szemere utca 8.  5. 1/A., 24906/0/A/28"
"1053 Budapest, Vámház körút 8.  3/13., 24072/0/A/25"
"1053 Budapest, Kossuth Lajos utca 6. 1/1., 24257/0/A/11"
"1052 Budapest, Váci utca 11/b III. emelet 25., 24388/0/A/46"
"1056 Budapest, Irányi utca 19-23. I. emelet 4A, 23992/0/A/39"
"1055 Budapest, Szent István körút 9. II. emelet 5., 25021/0/A/28"
"1053 Budapest, Múzeum körút 23-25. 2/8., 24125/0/A/8"
"1056 Budapest, Váci utca 84. I. emelet 3., 23938/0/A/12"
"1051 Budapest, József Attila utca 12.  1/4., 24504/0/A/10"
"1052 Budapest, Régi Posta utca 4. , 24392/0/A/15"
"1056 Budapest, Belgrád rakpart 11 magasföldszint 3, 23828/0/A/7"
"1052 Budapest, Károly körút 18.  1. em. 1., 24234/0/A/8"
"1053 Budapest, Veres Pálné utca 21. 2/13., 23971/0/A/13"
"1052 Budapest, Petőfi Sándor utca 3. III.emelet 35, 24288/0/A/68"
"1052 Budapest, Városház utca 10. 4/2., 24286/0/A/27"
"1054 Budapest, Szemere utca 8. 2/1., 24906/0/A/14"
"1056 Budapest, Belgrád rakpart 25. 1/5., 23854/0/A/18"
"1053 Budapest, Ferenciek tere 2. IV. emelet 32/A, 32/B., 33/A és 29/A , 23998/0/A/95, 23998/0/A/96, 23998/0/A/97, 23998/0/"
"1052 Budapest, Petőfi Sándor utca 6. 2. em. 5., 24302/0/A/33"
"1051 Budapest, Zrínyi utca 12.  félemelet 3., 24589/0/A/13"
"1053 Budapest, Kossuth Lajos utca 2/b. félemelet 1., 24290/0/A/16"
"1053 Budapest, Kossuth Lajos utca 8. fe. 1., 24256/0/A/4"
"1053 Budapest, Henszlmann Imre utca 9 3. em 16B, 24163/0/A/31"
"1053 Budapest, Ferenciek tere 2 IV. em. 26A, 23998/0/A/81"
"1051 Budapest, Bajcsy-Zsilinszky út 22 lh: 3. 1. em 22. , 24636/0/A/25"
"1053 Budapest, Kálvin tér 5. 3. em. 17., 24080/0/A/15"
"1056 Budapest, Bástya utca 10. Fszt.1., 24053/4/A/6"
"1052 Budapest, Petőfi Sándor utca 7. 2. em. 1/A., 24293/0/A/16"
"1055 Budapest, Szent István körút 15. II. emelet 8., 25027/1/A/55"
"1056 Budapest, Nyáry Pál utca 6. I. emelet 1/A, 23980/0/A/5"
"1056 Budapest, Molnár utca 14. földszint 1., 23886/0/A/2"
"1052 Budapest, Galamb utca 3. VI. emelet 2., 24327/3/A/31"
"1052 Budapest, Régi Posta utca 11. II. emelet 5/A, 24335/0/A/12"
"1052 Budapest, Haris köz 1. 1. lph. II. emelet 1., 24301/4/A/17"
"1053 Budapest, Királyi Pál utca 20. II. emelet 6., 24079/0/A/16"
"1052 Budapest, Petőfi Sándor utca 10. IV, emelet 14., 24299/0/A/61"
"1051 Budapest, Bajcsy-Zsilinszky út 16. 3/13., 24552/0/A/45"
"1052 Budapest, Váci utca 8.  3/1., 24380/0/A/24"
"1053 Budapest, Magyar utca 52. I. emelet 1., 24079/0/A/16"
"1056 Budapest, Belgrád rakpart 26. IV. emelet 6., 23855/0/A/93"
"1051 Budapest, Erzsébet tér 2. 2. em. 5A., 24462/0/A/17"
"1051 Budapest, Vörösmarty tér 5. fszt. 1., 24435/0/A/5"
"1051 Budapest, Nádor utca 34. 2/2., 24703/0/A/24"
"1052 Budapest, Petőfi Sándor utca 14. , 24350/1/A/2"
"1056 Budapest, Belgrád rakpart 24./Molnár utca 9. , 23853"
"1051 Budapest, Erzsébet tér 7-8. , 24441"
"1052 Budapest, Városház utca 20.  , 24354/4"
"1053 Budapest, Kecskeméti utca 2. fszt. 2.  , 24158/0/A/13"
"1051 Budapest, Apáczai Csere János utca 1. I. emelet 6., 24399/2/A/6"
"1055 Budapest, Szalay utca 2. 1. em. 1., 24927/0/A/20"
"1051 Budapest, Apáczai Csere János utca 1. V. emelet 45., 24399/2/A/45"
"1053 Budapest, Veres Pálné utca 12. félemelet 2., 24008/0/A/20"
"1051 Budapest, Nádor utca 8. II. emelet 7., 24518/0/A/24"
"1053 Budapest, Múzeum körút 3. II. emelet 1., 1A., 2B., 24220/0/A/13, 24220/0/A/14, 24220/0/A/16"
"1051 Budapest, Sas utca 24. , 24609"
